"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Honduras","HND","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7","51.5","49.7","49.8","50.4","48","","","",
"Países pobres muy endeudados (PPME)","HPC","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croacia","HRV","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6","20.9","20.4","19.5","19.4","20","19.5","20","19.3","18.3","18.3","19.2","","",
"Haití","HTI","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6","","","","","","","","","","","","","48","77","","","","","","","","","","","58.5","","","","","","","","","","",
"Hungría","HUN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","15.9","12.3","12.4","12.4","12.3","14.1","14.3","15","15","14.9","14.5","13.4","12.8","12.3","12.3","12.7","","",
"Sólo BIRF","IBD","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BIRF y la AIF","IBT","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"total de la AIF","IDA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"mezcla de la AIF","IDB","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5","","","23.4","19.1","18.4","18.2","17.4","16.7","16","17.8","16.6","15.4","14.1","13.3","12.5","12","11.4","11.3","11.2","10.9","10.6","9.8","9.4","9.8","10.1","9.5",
"Sólo AIF","IDX","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de Man","IMN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3","","","","","","","","","","","37.2","","","","","29.8","","21.9","","","","","","","","","","","",
"No clasificado","INX","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8","12.9","","",
"Irán, República Islámica del","IRN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4","","","","","","18.9","","","","","","","","","","",
"Islandia","ISL","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","9.7","9.6","10.1","10.1","10.2","9.8","9.2","7.9","9.3","7.9","9.2","8.8","10.1","8.8","","","","","",
"Israel","ISR","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italia","ITA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9","19.2","19.3","19.5","18.9","18.4","18.7","19.8","19.5","19.3","19.4","19.9","20.6","20.3","20.3","20.1","20","20.1","","",
"Jamaica","JAM","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5","28.4","44.6","33.9","24.4","22.8","27.5","26.1","19.9","15.9","16.9","18.7","16.9","19.7","19.1","16.9","14.8","14.3","9.9","12.3","16.5","17.6","","19.9","","","","","","","","","","",
"Jordania","JOR","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7","","","","",
"Japón","JPN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazajstán","KAZ","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.3","5.3","5.2","",
"Kenya","KEN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2","","40.3","","","52.3","","","","","","","","46.8","","","","","","","","","","36.1","","","","","","","",
"Kirguistán","KGZ","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9","35","31.7","31.7","33.7","36.8","38","37","30.6","32.1","25.4","25.6","22.4","20.1","25.3","33.3","",
"Camboya","KHM","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","","","","","","","","","50.2","","","45","","34","23.9","22.1","20.5","17.7","","","","","","","","","","",
"Kiribati","KIR","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9","","","",
"Saint Kitts y Nevis","KNA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República de","KOR","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Democrática Popular Lao","LAO","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3","","","","",
"Líbano","LBN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6","","","","","","","27.4","","","","","","","","","","","",
"Liberia","LBR","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.1","","50.9","","","","","","",
"Libia","LBY","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","",
"América Latina y el Caribe","LCN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países de ingreso bajo","LIC","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1","","","","","28.8","","","","","","","46.8","","","","34.1","","","28.4","","","22.5","","","","16","","","14.3","","","",
"Países de ingreso mediano bajo","LMC","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ingreso mediano y bajo","LMY","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8","","","","","","","49.2","66.6","","","","","","","","56.6","","","","","","","","","","","","","","","49.7","","","","","",
"avanzada del dividendo demográfico","LTE","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lituania","LTU","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5","20","19.1","20.9","20.3","20.5","19.2","18.6","20.6","19.1","22.2","21.9","22.9","22.9","20.6","20.9","20","","",
"Luxemburgo","LUX","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1","","",
"Letonia","LVA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4","23.5","21.2","25.9","26.4","20.9","19","19.2","19.4","21.2","22.5","21.8","22.1","23.3","22.9","21.6","23.4","","",
"Región Administrativa Especial de Macao, China","MAC","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3","","15.3","","","","","","8.9","","","","","","","4.8","","","","","","","","","",
"Mónaco","MCO","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2","26.8","24.5","",
"Madagascar","MDG","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","","","","73.3","","71.3","","70.8","80.7","","72.1","73.2","","","","","71.7","","70.7","","","","","","","","","","",
"Maldivas","MDV","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4","","","",
"Oriente Medio y Norte de África","MEA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"México","MEX","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9","","43.9","","",
"Islas Marshall","MHL","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","","","",
" Ingreso mediano","MIC","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia del Norte","MKD","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1","19.2","18.5","20.4","19","","","27","26.8","26.2","24.2","22.1","21.5","21.9","22.2","21.9","21.6","21.8","","","",
"Malí","MLI","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9","","","","","41.7","","","41.1","","45.4","","47.1","46.9","47.2","46.8","44.9","43.8","42.3","41.9","44.6","",
"Malta","MLT","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3","14.2","15.1","15.3","14.9","15.5","15.6","15.1","15.8","15.8","16.6","16.5","16.7","16.8","17.1","16.9","16.9","","",
"Myanmar","MMR","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.2","","","","","42.2","","","","","32.1","","24.8","","","","","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2","11.3","8","4.9","6.8","6.6","9.3","25.2","24.1","24.4","24","23.6","23.8","24.5","22.6","","","",
"Mongolia","MNG","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8","33.7","27.4","","21.6","","29.6","","28.4","","27.8","","",
"Mariana","MNP","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.4","","","","","","54.1","","","","","","54.7","","","","","","46.1","","","","","","","","",
"Mauritania","MRT","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3","","","","","31.8","","","",
"Mauricio","MUS","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","","","","","10.3","","","","","",
"Malawi","MWI","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3","","","","","","","52.4","","","","","","50.7","","","","","","51.5","","","50.7","","","",
"Malasia","MYS","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.6","","","5.6","8.4","","","",
"América del Norte","NAC","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.3","","","","","","","","","","37.7","","","","","","28.7","","","","","","17.4","","","","","","","",
"Nueva Caledonia","NCL","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8","","","","",
"Nigeria","NGA","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1","","","","",
"Nicaragua","NIC","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9","","","45.8","","","","48.3","","","","42.5","","","","","29.6","","24.9","","","","","","",
"Países Bajos","NLD","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7","13.2","13.3","13.2","13.4","14.4","14.5","",
"Noruega","NOR","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8","10.8","11.4","12","11.9","11.4","11.7","11.2","10.5","10","10.9","10.9","11.9","12.2","12.3","12.9","12.7","12.7","","","",
"Nepal","NPL","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8","","","","","","","","30.9","","","","","","","25.2","","","","","","","","","","","","",
"Nauru","NRU","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Miembros OCDE","OED","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Omán","OMN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Otros Estados pequeos","OSS","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistán","PAK","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3","","","51.7","50.4","","44.1","","","36.8","36.3","","29.5","","24.3","","","21.9","","","","",
"Panamá","PAN","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9","","","","","36.6","38.3","36.5","33.8","33.4","29.8","27.6","26.5","25.8","25.6","23","22.1","20.7","21.4","21.5","","","",
"Perú","PER","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7","42.4","47.5","48.4","54.8","54.3","52.3","58.7","55.6","49.2","42.4","37.3","33.5","30.8","27.8","25.8","23.9","22.7","21.8","20.7","21.7","20.5","20.2","30.1","25.9","",
"Filipinas","PHL","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.4","","","40.6","","","36.8","","","33","","","24.9","","","26.6","","","26.3","","","25.2","","","23.5","","","16.7","","","18.1","",
"Palau","PLW","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9","","","","","","","","","","","","","","","","",
"Papua Nueva Guinea","PNG","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5","","","","","","","","","","","","","39.9","","","","","","","","","","","","","",
"Polonia","POL","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8","12","",
"previa al dividendo demográfico","PRE","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República Popular Democrática de","PRK","Tasa de incidencia de la pobreza, sobre la base de la línea de pobreza nacional (% de la población)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
