Country Name,Country Code,Time,Time Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Arable land (% of land area) [AG.LND.ARBL.ZS],Average supply of protein of animal origin (g/cap/day) [CC.PRO.ANI],Electricity net consumption [CC.ELEC.CON],Energy intensity of the economy (kWh per 2011$PPP) [CC.EG.INTS.KW],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GHG growth (annual %) [CC.GHG.GRPE],Government Effectiveness: Estimate [GE.EST],"Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]",People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],People with basic handwashing facilities including soap and water (% of population) [SH.STA.HYGN.ZS],Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],"Population, total [SP.POP.TOTL]",Rule of Law: Estimate [RL.EST],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS]
Brazil,BRA,1979,YR1979,..,27.2241192418409,5.36004422036482,..,..,1.717,221338204480.222,6.7595601220408,1877.68227213837,..,..,..,..,..,..,..,117878412,..,..,2.37706528479332,..,64.551
Brazil,BRA,1977,YR1977,..,26.0465845271795,4.70331915952592,..,..,1.598,176344101401.941,4.93432806978961,1568.54335363973,..,..,..,..,..,..,..,112425392,..,..,1.78767607285615,..,62.689
Canada,CAN,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,47.2452476613764,..,..,..,..,38557000,..,..,..,6.14799976348877,81.752
Canada,CAN,2021,YR2021,..,..,..,..,..,..,1990761609665.23,4.56289386263273,52051.3514647093,..,1.6038920879364,47.2157475657954,..,..,..,0.936902642250061,38246108,1.62713325023651,..,..,7.51000022888184,81.653
Canada,CAN,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,47.233762661596,..,..,..,..,38864000,..,..,..,5.65999984741211,81.862
Canada,CAN,2024,YR2024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39170000,..,..,..,..,81.98
Canada,CAN,2025,YR2025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39473000,..,..,..,..,82.108
Canada,CAN,2020,YR2020,100,6.44051311737432,4.26463846774167,..,539.695,..,1645423407568.36,-5.23302430280606,43258.2638715601,..,1.63518702983856,47.0923702819109,99.22181066,99.03286158,..,1.02984178066254,38037204,1.6466429233551,13.295032907914,1.4957811159159,9.46000003814697,81.562
Canada,CAN,2019,YR2019,100,6.48668966571079,4.31070347852177,..,552.622179,..,1742015045482.31,1.87959202770178,46328.6718408497,..,1.7242956161499,47.3818063821651,99.22164984,99.03268117,..,1.01676774024963,37601230,1.7518424987793,12.7658792001364,1.98698357557699,5.65999984741211,81.482
Canada,CAN,2018,YR2018,100,6.49170885574736,4.31538805588924,55,554.720418,..,1725329192783.02,2.77704055379553,46548.6384108296,2.37,1.7078355550766,47.501167593927,99.22363119,99.08828896,..,0.979125916957855,37065084,1.74711883068085,13.0576846693075,2.12446559041552,5.82999992370605,81.411
Canada,CAN,2017,YR2017,100,6.47185517071381,4.29519975818658,54.7,547.681195,..,1649265644244.09,3.03988022528195,45129.4292980922,2,1.84851443767548,47.4050779007091,99.22553764,99.14388406,..,1.10206270217896,36545236,1.794673204422,12.6120166809848,1.23155103865133,6.34000015258789,81.35
Canada,CAN,2016,YR2016,100,6.47475514717938,4.29754204687031,54.3,549.530493,2.466,1527994741907.43,1.00139441390405,42315.6037056806,-13.44,1.77425181865692,47.3007288127669,99.22739547,99.19947682,..,1.25605857372284,36109487,1.83127045631409,12.496562633144,0.779091495956499,7,81.3
Canada,CAN,2015,YR2015,100,6.46750520601544,4.26988073289098,54.3,544.088302,2.524,1556508816217.14,0.659176863558869,43596.1355365546,-0.41,1.75740849971771,47.1730619486038,99.22922139,99.25507123,..,1.27469778060913,35702908,1.83552145957947,12.3898109063213,0.335525991715679,6.90999984741211,81.259
Canada,CAN,2014,YR2014,100,6.45947450195693,4.2419963437989,54.3,557.576676,2.548,1805749878439.94,2.87003607545671,50955.9983232404,0.82,1.75431442260742,47.3260755881115,99.23098502,99.31064352,..,1.17550384998322,35437435,1.88638472557068,11.8083790792206,1.64883828165497,6.90999984741211,81.218
Canada,CAN,2013,YR2013,100,6.45155533545478,4.2142234922632,55,561.072324,2.605,1846597421834.98,2.3291225062102,52635.1749580433,1.34,1.78109800815582,47.4664738824525,99.23268617,99.36619078,..,1.06142175197601,35082954,1.74749934673309,11.6235045990299,1.91552695427973,7.07000017166138,81.178
Canada,CAN,2012,YR2012,100,6.44363616895263,4.18645064072749,55.7,540.106979,2.58,1828366481521.6,1.76222254945881,52669.0899632316,0.58,1.75665128231049,47.3929954283179,99.23432608,99.42171918,..,1.11301624774933,34714222,1.75642120838165,11.6644273631038,1.80426454225357,7.28999996185303,81.137
Canada,CAN,2011,YR2011,100,6.43568354118357,4.15867778919179,56,549.454851,2.588,1793326630174.52,3.14688137207058,52223.696112356,-15.43,1.77233076095581,47.2675160250259,99.23589396,99.47721571,..,1.07717573642731,34339328,1.72711992263794,11.8039212812623,2.96929913328669,7.51000022888184,81.096
Canada,CAN,2010,YR2010,100,6.50040878514409,4.20351588685184,56.3,531.212016,2.599,1617343367486.26,3.08949461982786,47562.0834253057,1.39,1.77762567996979,47.3105135439399,99.23634886,99.53213067,..,0.936318218708038,34004889,1.79859042167664,11.7328092981826,2.2370420132143,8.0600004196167,80.937
Canada,CAN,2009,YR2009,100,6.56465441761223,4.24801937184279,57,535.105882,2.68,1374625142157.29,-2.92840016684549,40876.3101540295,-3.71,1.74188160896301,47.2003768254477,99.23635504,99.5868457,..,1.12707591056824,33628895,1.7967267036438,12.3043859548638,2.02520137169722,8.34000015258789,80.758
Canada,CAN,2008,YR2008,100,6.62890005008036,4.29252285683374,57.3,559.070389,2.561,1552989690721.65,1.00762269545756,46710.5055759013,-2.38,1.78187453746796,46.9747541914123,99.23607708,99.6414571,..,1.0413726568222,33247118,1.79639303684235,12.3901655964853,5.0075005720157,6.1399998664856,80.578
Canada,CAN,2007,YR2007,100,6.6931456825485,4.33702634182469,57.3,560.760367,2.682,1468820407783.26,6.86860885703047,44659.8951408034,3.15,1.75416231155396,47.0367127041087,99.23549716,99.69595411,..,1.00701069831848,32889025,1.79710018634796,13.3344320068963,3.63217542937211,6.03999996185303,80.396
Canada,CAN,2006,YR2006,100,6.75739131501664,4.38152982681564,57.3,550.193991,2.667,1319264809590.97,4.16581762720676,40504.0607253203,-1.39,1.89171433448792,46.8751721022556,99.23461957,99.75033789,..,1.03495657444,32571174,1.80108332633972,13.3482206693421,3.855923608803,6.32000017166138,80.213
Canada,CAN,2005,YR2005,100,6.87695957544345,4.41867183308628,57.7,560.37862,2.762,1173108598778.68,4.99586086930171,36382.5079164537,1.15,1.8819397687912,46.6373760891524,99.23464422,99.80519484,..,0.828725039958954,32243753,1.65014719963074,13.2994928856977,4.41197277080859,6.76000022888184,80.122
Canada,CAN,2004,YR2004,100,6.89313252111685,4.45581383935692,58.3,534.064622,2.886,1026690238278.25,3.91402878219242,32143.6814078562,-0.53,1.90024209022522,46.6609188339011,99.23471533,99.86008794,..,0.87644749879837,31940655,1.68714725971222,13.3447478670743,4.03016223762958,7.19000005722046,80.045
Canada,CAN,2003,YR2003,100,6.90930546679025,4.49295584562756,59,528.232888,2.97,895540646634.787,3.81109015282463,28300.4630963791,1.98,1.92382574081421,46.5544411693217,99.23364664,99.8595732,..,1.05307674407959,31644028,1.69705653190613,13.2289347132717,2.92957696028926,7.57000017166138,79.967
Canada,CAN,2002,YR2002,100,6.92547841246365,4.5300978518982,59.7,513.1846,3.058,760649334098.005,3.42214617132493,24255.3385818322,1.94,1.86085593700409,46.3063299806547,99.23257361,99.85906123,..,1.21803176403046,31360079,1.66139602661133,13.3776274685072,2.35694563319289,7.65999984741211,79.888
Canada,CAN,2001,YR2001,100,6.83816244106634,4.56723985816884,..,505.604014,3.019,738981792355.372,1.40552758872816,23822.0601178964,30.1,..,46.0958243961019,99.23150801,99.85854953,..,..,31020902,..,14.1814798149467,3.24775321601978,7.21999979019165,79.81
Canada,CAN,2000,YR2000,100,6.83580221714355,4.56980522196531,..,505.225524,3.094,744773415931.587,4.91776274356224,24271.0020563821,2.2,1.84907865524292,45.9398472686615,99.22699196,99.85639131,..,1.16752684116364,30685730,1.66548609733582,14.8577431846106,3.91122948225336,6.82999992370605,79.478
Canada,CAN,1999,YR1999,100,6.83312531579071,4.57225904820542,..,490.033692,3.201,678412196271.118,3.97048263689422,22315.2466731545,-0.32,..,45.7406895796994,..,..,..,..,30401286,..,14.6999207275996,2.15745330514067,7.57999992370605,79.103
Canada,CAN,1998,YR1998,100,6.83044841443787,4.57471287444552,..,479.436168,3.35,634000000000,2.79654247993439,21024.5850687045,2.33,1.87730169296265,45.6317932394486,..,..,..,0.950881242752075,30155173,1.71499538421631,14.668397589042,1.47907632177587,8.27999973297119,78.724
Canada,CAN,1997,YR1997,100,6.82777151308503,4.57716670068562,..,482.487399,3.467,654986999855.554,..,21901.5628548392,1.82,..,45.3623011543794,..,..,..,..,29905948,..,14.5677283478242,2.4248958550528,9.10000038146973,78.34
Canada,CAN,1996,YR1996,100,6.82520614928856,4.57962052692572,..,473.652624,3.594,628546387972.131,..,21227.3475315896,3.62,1.74236369132996,45.258828897928,..,..,..,1.23405170440674,29610218,1.64725470542908,13.9240137079168,3.10144991363678,9.61999988555908,77.951
Canada,CAN,1995,YR1995,100,6.83290224067797,4.58530894230051,..,466.698881,3.535,604031623433.401,..,20613.7878829216,2.39,..,45.1682257407875,..,..,..,..,29302311,..,13.3295053035503,2.45317054074899,9.48999977111816,77.675
Canada,CAN,1994,YR1994,100,6.84048679451101,4.59110889523166,..,459.642142,3.617,578139279437.61,..,19935.3814579208,3.23,..,44.9613098353238,..,..,..,..,29000663,..,13.1145132342082,2.4509065469957,10.3999996185303,77.414
Canada,CAN,1993,YR1993,100,6.84807134834406,4.59690884816281,..,455.060803,3.652,577170761956.438,..,20121.1612532855,-0.31,..,44.93480799222,..,..,..,..,28684764,..,13.696871373931,2.6453268916019,11.3800001144409,77.152
Canada,CAN,1992,YR1992,100,6.8556559021771,4.60270880109396,..,444.724821,3.594,592387689252.916,..,20879.8483300891,2.56,..,44.804615679955,..,..,..,..,28371264,..,14.3571609133277,2.4306670057943,11.1999998092651,76.887
Canada,CAN,1991,YR1991,100,6.86326793886403,4.6084429357131,..,439.87071,3.645,610328183643.188,..,21768.3432941828,-0.65,..,44.6388543560823,..,..,..,..,28037420,..,14.4495626046653,2.21655081756162,10.3199996948242,76.62
Canada,CAN,1990,YR1990,100,6.84874057368227,4.61397409428716,..,433.827893,3.512,593929550908.468,..,21448.3619600057,..,..,44.2960738268914,..,..,..,..,27691138,..,14.163120475269,2.89161382393407,..,76.582
Canada,CAN,1989,YR1989,..,6.83468684157986,4.61988558477468,..,434.632367031074,3.589,565055743243.243,..,20715.631483174,..,..,..,..,..,..,..,27276781,..,..,2.79761335756816,..,76.562
Canada,CAN,1988,YR1988,..,6.82063310947746,4.6257970752622,..,422.242689023355,3.709,507354351182.254,..,18936.9641024997,..,..,..,..,..,..,..,26791747,..,..,2.825168158242,..,76.542
Canada,CAN,1987,YR1987,..,6.80657937737505,4.63170856574972,..,405.238064814645,3.755,431316742081.448,..,16308.9669663579,..,..,..,..,..,..,..,26446601,..,..,2.81046388871444,..,76.522
Canada,CAN,1986,YR1986,..,6.79251359921656,4.63762005623724,..,389.392138190331,3.875,377437927311.983,..,14461.0692388787,..,..,..,..,..,..,..,26100278,..,..,1.98144585819655,..,76.502
Canada,CAN,1985,YR1985,..,6.80133711222574,4.61520100740721,..,372.3747487916,3.903,364756499450.751,..,14114.8077599664,..,..,..,..,..,..,..,25842116,..,..,4.19477908283352,..,76.354
Canada,CAN,1984,YR1984,..,6.81003704162247,4.59289349613355,..,356.708173375895,3.975,355372558103.621,..,13877.9170763469,..,..,..,..,..,..,..,25607053,..,..,4.50741410891365,..,76.195
Canada,CAN,1983,YR1983,..,6.8187369710192,4.57058598485989,..,331.646434105603,3.975,340547711781.889,..,13425.1224888294,..,..,..,..,..,..,..,25366451,..,..,4.36621325589413,..,76.035
Canada,CAN,1982,YR1982,..,6.82743690041592,4.54827847358623,..,319.166289863045,4.14,313506525087.136,..,12481.8747874298,..,..,..,..,..,..,..,25116942,..,..,3.31492419944522,..,75.874
Canada,CAN,1981,YR1981,..,6.83613682981265,4.52597096231257,..,319.060011264924,4.162,306214863624.99,..,12337.4662493804,..,..,..,..,..,..,..,24819915,..,..,5.77543559430492,..,75.712
Canada,CAN,1980,YR1980,..,6.87740572566892,4.49451737141672,..,309.47961863192,4.299,273853826548.067,..,11170.5639723393,..,..,..,..,..,..,..,24515667,..,..,8.99408372081349,..,75.663
Canada,CAN,1978,YR1978,..,6.96105889294514,4.43205633985047,..,..,4.359,218632867537.477,..,9123.69133364505,..,..,..,..,..,..,..,23963203,..,..,4.0909201796663,..,75.583
Canada,CAN,1979,YR1979,..,6.91923230930703,4.4632868556336,..,..,4.275,243072102612.259,..,10043.6609586669,..,..,..,..,..,..,..,24201544,..,..,8.42769061177887,..,75.623
Canada,CAN,1977,YR1977,..,7.00288547658325,4.40082582406735,..,..,4.425,211612157028.679,..,8919.05746104275,..,..,..,..,..,..,..,23725843,..,..,4.45177020049264,..,75.543
Chile,CHL,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,41.9025012287572,..,..,..,..,19250000,..,..,..,8.23700046539307,87.912
Chile,CHL,2021,YR2021,..,..,..,..,..,..,317058508651.76,11.6682247016219,16502.8385709035,..,0.626065135002136,41.2756946575769,..,..,..,0.0626366063952446,19212362,0.914349317550659,..,..,9.12800025939941,87.817
Chile,CHL,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,42.1535135259719,..,..,..,..,19249000,..,..,..,7.78200006484985,88.012
Chile,CHL,2024,YR2024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19239000,..,..,..,..,88.116
Chile,CHL,2025,YR2025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19241000,..,..,..,..,88.226
Chile,CHL,2020,YR2020,100,21.1288821462963,1.60988363648101,..,75.302,..,252727193710.018,-5.9782240617438,13220.5707580419,..,0.737568378448486,41.1625926926741,99.99999872,99.99999872,..,0.0691350102424622,19116209,0.942473113536835,16.2449324644776,2.97239409331009,11.1800003051758,87.727
Chile,CHL,2019,YR2019,100,21.076429797238,1.57088060769409,..,75.54726,..,278584733103.01,0.77053958389908,14699.4627808048,..,0.891052961349487,42.4397026182448,99.99999614,99.99999614,..,0.00792970694601536,18952035,0.947567701339722,17.8536189853873,4.85196740466377,7.28999996185303,87.643
Chile,CHL,2018,YR2018,100,21.1087081658893,1.63140254891518,47.7,75.584284,..,295402652037.155,3.99002947784489,15772.333484425,-1.89,0.939167737960815,42.1360592990044,99.99999739,99.99999739,..,0.4273601770401,18729166,0.966234028339386,18.3955244984208,5.76285982731167,7.23000001907349,87.564
Chile,CHL,2017,YR2017,99.6999969482422,21.1920939515717,1.72420285878752,46.7,72.0326,..,276364933679.626,1.35769537349597,14962.5568471791,4.76,0.839776456356049,41.6353882126554,99.96544779,100.0000026,..,0.417135536670685,18470435,1.00657558441162,17.5057946834574,5.29785467324795,6.96000003814697,87.49
Chile,CHL,2016,YR2016,100,21.1716509847592,1.70779468805647,46,73.21866,1.115,249298719723.108,1.75303874901438,13690.9074621215,117,0.864224791526794,41.4129123650664,99.73718587,99.66651945,..,0.41311052441597,18209072,0.984509944915771,17.4689644143458,3.19954739747282,6.73999977111816,87.422
Chile,CHL,2015,YR2015,99.71484375,21.2297520483315,1.76589575162871,45.3,68.6281,1.079,242496649874.236,2.15194249981184,13495.0106099649,33,0.946688175201416,41.4705157967978,99.50649272,99.36589045,..,0.43343922495842,17969356,1.24576961994171,17.5460829269259,4.02848854160475,6.51000022888184,87.36
Chile,CHL,2014,YR2014,100,21.1977426660857,1.73388636938289,44.3,63.40622,1.08,259405202008.001,1.79264947139259,14606.9967241905,-26.29,1.03606343269348,41.5230946523452,99.27424733,98.94398793,..,0.447516918182373,17758969,1.34896945953369,17.0445012148873,6.83858746427704,6.65999984741211,87.303
Chile,CHL,2013,YR2013,99.5999984741211,21.2243723202229,1.76051602352017,43.3,65.14154,1.129,277239461340.404,3.30850824710085,15777.7815089667,14.49,1.16464471817017,41.1294858447495,99.0403906,98.48645618,..,0.363742530345917,17571511,1.25525140762329,17.4587728968776,7.62692784459771,6.21000003814697,87.246
Chile,CHL,2012,YR2012,100,21.1894040875174,1.72554779081465,41.7,63.4302,1.136,267175872540.066,6.15534001855494,15354.6184041413,12.21,1.18497562408447,41.0352566736848,98.80491153,98.02700137,..,0.331102102994919,17400359,1.28765678405762,18.9910595532311,9.07551072850474,6.65999984741211,87.189
Chile,CHL,2011,YR2011,99.5881958007813,21.23513177644,1.77127547973725,41,59.30442,1.18,251224856981.294,6.22389678509138,14577.6326608147,-67.75,1.15973389148712,40.6452842330768,98.56782122,97.56563455,..,0.452553361654282,17233584,1.26333856582642,18.9360959983723,12.1291055650616,7.34000015258789,87.132
Chile,CHL,2010,YR2010,99.5383911132813,21.1732649031918,1.70940860648903,41.7,54.07544,1.194,217105420016.533,5.85165102224047,12724.10406267,9.14,1.16449677944183,39.8254600820221,98.32901085,97.10223583,..,0.679604530334473,17062531,1.22541570663452,17.4710062673519,11.9002961058423,8.42000007629395,87.074
Chile,CHL,2009,YR2009,99.5936584472656,21.2257172522501,1.76186095554731,43,53.457,1.366,171412642047.328,-1.11803723642878,10151.058524965,-4.9,1.14415669441223,39.3320887695654,98.08867136,96.63701571,..,0.602584421634674,16886184,1.19409048557281,14.6058605652765,8.75675759745208,11.3100004196167,87.017
Chile,CHL,2008,YR2008,98.2648696899414,21.2284071163043,1.76455081960158,43.7,53.592,1.421,179663403196.985,3.78939280635238,10752.9723000388,9.27,1.06749355792999,38.8310267504642,97.84658479,96.16973141,..,0.431912958621979,16708255,1.21035730838776,18.7092655630745,13.7944848850497,9.28999996185303,86.959
Chile,CHL,2007,YR2007,98.0920181274414,21.1584706508933,1.69730421824481,43,53.01066,1.397,172565850839.158,5.16823098528431,10439.428464249,19.47,1.19290232658386,37.9200548981136,97.6027136,95.7003375,..,0.406370878219604,16530201,1.19518756866455,20.3790285412133,17.0051493508918,8.43000030517578,86.9
Chile,CHL,2006,YR2006,99.3681106567383,21.2499260287385,1.81565823663272,42,50.925,1.464,153840051814.059,6.04999082563968,9406.58448549129,3.25,0.938530206680298,37.3965234221544,97.35732524,95.22913665,..,0.613005876541138,16354507,1.18129122257233,19.6120173267628,17.2200814644753,9.02000045776367,86.842
Chile,CHL,2005,YR2005,97.7653121948242,21.364245251045,1.95015143934626,41.3,48.379,1.614,122314960843.922,5.83704571917758,7558.37175410092,1.53,1.1597056388855,37.1094981297703,97.11012176,94.75579035,..,0.842383623123169,16182713,1.21021103858948,18.1208899058922,9.74818350530234,9.34000015258789,86.783
Chile,CHL,2004,YR2004,97.606086730957,21.4314918524018,2.01739804070302,40,47.226,1.721,99079230169.6389,6.67425416822923,6186.66271596597,15.2,1.12516188621521,36.5052108630523,96.86142408,94.28066581,..,0.691341698169708,16014972,1.16569674015045,16.4239450549758,9.57115826639796,10.1599998474121,86.725
Chile,CHL,2003,YR2003,98.7823257446289,20.7455765185628,2.01739804070302,38.7,44.063,1.795,76507577234.5965,4.72324526861041,4827.08337797237,2.49,1.10683035850525,35.4434976732001,96.61069072,93.80314002,..,0.761611938476563,15849649,1.17721080780029,15.7688272670367,5.08813209958011,9.77000045776367,86.665
Chile,CHL,2002,YR2002,97.2836837768555,20.9338670023617,2.21913784477332,37.3,41.383,1.902,70294892400.0639,3.20279913520113,4481.83125502139,2.4,1.07848691940308,34.5241664118195,96.3584678,93.32384055,..,1.08879637718201,15684413,1.25724005699158,16.0730676241399,3.73557079950192,10.1700000762939,86.606
Chile,CHL,2001,YR2001,97.1158065795898,20.3757202111005,2.35363104748686,..,39.374,1.849,71517080040.6338,3.15403492459967,4609.21396034224,-38.62,..,34.4883866375138,96.06289253,92.79446633,..,..,15516112,..,15.9131257668038,3.94501586104672,10.3900003433228,86.363
Chile,CHL,2000,YR2000,97.9386901855469,20.3219229300151,2.35363104748686,..,38.144,1.837,78249883995.6255,4.9716214882971,5100.25413288222,-6.48,1.00555968284607,34.8481005571087,95.74911864,92.24384971,..,0.485464155673981,15342350,1.26092338562012,16.0724036282154,4.87317737366935,10.4899997711182,86.073
Chile,CHL,1999,YR1999,96.6955490112305,20.2546763286583,2.42087764884363,..,34.86,1.813,75596103237.1555,-0.2736313981937,4985.62918798153,5.1,..,34.7710947468798,..,..,..,..,15162801,..,15.0949570823752,3.68398162499255,11.1599998474121,85.778
Chile,CHL,1998,YR1998,97.241124,20.4685205209729,2.66162048170085,..,31.643,1.656,81995304456.1038,4.18088662700669,5474.4792174267,2.24,1.09743523597717,34.507061391245,..,..,..,0.0332812815904617,14977736,1.09760177135468,15.771289644969,2.53602265626738,7.30999994277954,85.477
Chile,CHL,1997,YR1997,96.2361679077148,20.4725553170543,2.66565527778226,..,30.687,1.639,85728899954.449,7.3917392684331,5797.88880249498,15.67,..,34.2738552619294,..,..,..,..,14786227,..,15.7811009565986,4.65920890483256,7.1399998664856,85.172
Chile,CHL,1996,YR1996,95.617315,20.4860046373256,2.66969007386367,..,28.059,1.467,78574385335.5811,6.80291659583787,5386.46798531778,15.74,1.33797693252563,33.6189236964068,..,..,..,0.676454544067383,14587367,1.11373817920685,16.0605426587527,4.99887648486873,7.40999984741211,84.861
Chile,CHL,1995,YR1995,95.760383605957,20.6178079759849,2.85125589752694,..,25.635,1.426,73447063319.3034,8.93329586932387,5107.27751262395,9.39,..,33.2363993091702,..,..,..,..,14380864,..,15.1007539454673,6.55620331097299,4.69999980926514,84.545
Chile,CHL,1994,YR1994,95.5180740356445,20.7791998192411,3.06106529376005,..,21.258,1.512,57008425295.8256,5.03019797748942,4024.21522782414,10.58,..,32.7248495143331,..,..,..,..,14166346,..,15.6247442076011,4.88675000247252,5.86999988555908,84.223
Chile,CHL,1993,YR1993,95.2737274169922,20.8155129839738,3.09872339051984,..,19.666,1.561,49297773130.1185,6.58878382658956,3535.17436010228,4.26,..,32.4778045073809,..,..,..,..,13944934,..,16.3145899577863,3.36475031448411,4.48999977111816,83.896
Chile,CHL,1992,YR1992,94.560057,20.9217626141175,3.28163414621025,..,19.224,1.574,45964327558.8836,11.1667077338972,3350.21408876441,7.9,..,32.1332471780742,..,..,..,..,13719818,..,15.7428897446275,4.63199669052434,4.34999990463257,83.564
Chile,CHL,1991,YR1991,94.781623840332,21.23513177644,3.61114249285841,..,18.224,1.609,37834793730.3133,7.80439218559768,2803.56271373259,-2.39,..,31.4984739876166,..,..,..,..,13495255,..,15.2279630659371,5.95033734316231,5.23000001907349,83.398
Chile,CHL,1990,YR1990,92.257427,21.3830742994249,3.76849954003325,..,18.341,1.539,33113887818.957,3.33356547444561,2494.52679643842,..,..,31.0850494646393,..,..,..,..,13274617,..,13.3073843501695,11.171270866674,..,83.271
Chile,CHL,1989,YR1989,..,21.7462059467515,4.12894132330552,..,15.501,1.494,29885685142.9107,9.92338289722963,2288.55494089948,..,..,..,..,..,..,..,13058758,..,13.9403644948977,12.825688658822,..,83.143
Chile,CHL,1988,YR1988,..,21.7260319663444,4.11414707100703,..,14.277,1.484,26040229793.0697,7.34511045416919,2026.83791425817,..,..,..,..,..,..,..,12847712,..,14.3740317441218,11.86047971938,..,83.014
Chile,CHL,1987,YR1987,..,21.7381363545886,4.13701091546833,..,13.257,1.46,22255407684.6999,6.46046852820268,1760.30639801716,..,..,..,..,..,..,..,12642917,..,16.8083162620642,8.59533474378522,..,82.885
Chile,CHL,1986,YR1986,..,22.1053027979966,4.51090201901196,..,12.926,1.49,18891048818.7425,5.37769232259177,1517.86134513797,..,..,..,..,..,..,..,12445833,..,17.9795039650436,7.07760416557172,..,82.755
Chile,CHL,1985,YR1985,..,22.1537203509735,4.63194590145414,..,12.076,1.491,17702885393.5099,4.00991620253153,1444.28013827502,..,..,..,..,..,..,..,12257238,..,18.1312115808601,9.06257854865236,..,82.624
Chile,CHL,1984,YR1984,..,22.1913784477332,4.67363879429534,..,11.62,1.478,19622527479.6913,4.1036832392324,1624.63196763634,..,..,..,..,..,..,..,12078137,..,20.028187295002,8.11593725996656,..,82.492
Chile,CHL,1983,YR1983,..,22.25862504909,4.74492019173351,..,10.771,1.463,20355959237.2128,-5.01742052542426,1709.44206937403,..,..,..,..,..,..,..,11907955,..,18.8434547124414,9.2160495295925,..,82.359
Chile,CHL,1982,YR1982,..,22.3258716504468,4.81485665714455,..,10.551,1.38,25325893205.657,-11.0143050601563,2156.51306610576,..,..,..,..,..,..,..,11743909,..,19.7534985647664,6.70434710749987,..,82.226
Chile,CHL,1981,YR1981,..,22.5276114545171,5.02063125729626,..,10.75,1.318,34509878043.5897,6.52537036641591,2979.60787872839,..,..,..,..,..,..,..,11582020,..,20.1205861545475,5.63603421457147,..,81.778
Chile,CHL,1980,YR1980,..,22.6621046572306,5.1591592560912,..,10.41,1.351,29036709871.7949,7.986620757061,2542.76380632828,..,..,..,..,..,..,..,11419350,..,19.0466235497464,8.79276226587413,..,81.243
Chile,CHL,1978,YR1978,..,22.8638444613009,5.36896865232431,..,..,1.463,15989933708.1491,7.70110360254199,1441.94208564388,..,..,..,..,..,..,..,11089165,..,18.6808148161421,7.56388693573157,..,80.136
Chile,CHL,1979,YR1979,..,22.7293512585874,5.23044065352937,..,..,1.394,21803696985.2349,8.41830468717792,1937.26657210336,..,..,..,..,..,..,..,11254877,..,17.9453589017587,9.47452884043518,..,80.695
Chile,CHL,1977,YR1977,..,22.9983376640145,5.50749665111925,..,..,1.486,13962893421.5413,10.4446863789668,1278.3281597291,..,..,..,..,..,..,..,10922777,..,18.7557734246353,8.8160410409639,..,79.565
Colombia,COL,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,41.809880815398,..,..,..,..,51513000,..,..,..,13.0959997177124,82.05
Colombia,COL,2021,YR2021,..,..,..,..,..,..,314322453228.295,10.5632926952121,6131.22592153117,..,-0.0145592289045453,41.5071020274279,..,..,..,-0.914076626300812,51265841,-0.452087342739105,..,..,14.3360004425049,81.74
Colombia,COL,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,41.9283771041006,..,..,..,..,51673000,..,..,..,11.9739999771118,82.354
Colombia,COL,2024,YR2024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51820000,..,..,..,..,82.652
Colombia,COL,2025,YR2025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52007000,..,..,..,..,82.945
Colombia,COL,2020,YR2020,100,43.4815885534024,4.3965235691753,..,..,..,270299982887.01,-7.04815120786543,5312.19855554985,..,0.038009624928236,41.2686982769587,97.49165711,93.68063058,68.02785898,-0.663913071155548,50882884,-0.478833377361298,14.2276854392606,3.78274426034005,15.039999961853,81.425
Colombia,COL,2019,YR2019,99.7559204101563,44.7129337539432,5.38170347003155,..,69.85668,..,323109543324.321,3.18685539245533,6418.61578254492,..,0.0608061067759991,42.7418918553897,97.31682988,92.75423558,67.88385858,-0.949501574039459,50339443,-0.371536016464233,15.0849896448186,4.69333604689277,9.96000003814697,81.104
