Country Name,Country Code,Time,Time Code,"Gross enrolment ratio, early childhood education, both sexes (%) [UIS.GER.0]","Gross enrolment ratio, pre-primary, adjusted gender parity index (GPIA) [UIS.GER.02.GPIA]","Enrolment in early childhood education, female (number) [UIS.E.0.F]","Enrolment in pre-primary education, both sexes (number) [SE.PRE.ENRL]","Gross enrolment ratio, pre-primary, both sexes (%) [SE.PRE.ENRR]","Enrolment in pre-primary education, female (number) [SE.PRE.ENRL.FE]","Enrolment in pre-primary education, male (number) [UIS.E.02.M]","Gross enrolment ratio, pre-primary, male (%) [SE.PRE.ENRR.MA]","Gross enrolment ratio, pre-primary, female (%) [SE.PRE.ENRR.FE]",Percentage of enrolment in pre-primary education in private institutions (%) [SE.PRE.PRIV.ZS],"Enrolment in early childhood education, both sexes (number) [UIS.E.0.T]","Enrolment in early childhood education, male (number) [UIS.E.0.M]","Gross enrolment ratio, early childhood education, male (%) [UIS.GER.0.M]","Gross enrolment ratio, early childhood education, female (%) [UIS.GER.0.F]","Gross enrolment ratio, early childhood educational development programmes, adjusted gender parity index (GPIA) [UIS.GER.01.GPIA]"
Mexico,MEX,1975,YR1975,..,..,..,490380,12.61603,..,..,..,..,8.61658,..,..,..,..,..
Mexico,MEX,1976,YR1976,..,1.00856,..,537090,13.52324,265705,271385,13.46596,13.58225,8.1329,..,..,..,..,..
Mexico,MEX,1977,YR1977,..,1.03143,..,627880,15.43591,314188,313692,15.19315,15.68615,8.307,..,..,..,..,..
Mexico,MEX,1978,YR1978,..,1.03091,..,659023,15.85629,329548,329475,15.61121,16.10913,8.58635,..,..,..,..,..
Mexico,MEX,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,1980,YR1980,..,..,..,836316,19.47315,..,..,..,..,7.60287,..,..,..,..,..
Mexico,MEX,1981,YR1981,..,1.01623,..,1071619,24.71172,531704,539915,24.51267,24.91718,11.07287,..,..,..,..,..
Mexico,MEX,1982,YR1982,..,1.02504,..,1411316,32.36216,703561,707755,31.9582,32.77896,12.10622,..,..,..,..,..
Mexico,MEX,1983,YR1983,..,1.02608,..,1690964,38.68568,842879,848085,38.18275,39.20528,7.5208,..,..,..,..,..
Mexico,MEX,1984,YR1984,..,1.0353,..,1893643,43.30774,947049,946594,42.54309,44.09999,6.9153,..,..,..,..,..
Mexico,MEX,1985,YR1985,..,1.03803,..,2147495,49.10257,1073250,1074245,48.16927,50.07367,6.76039,..,..,..,..,..
Mexico,MEX,1986,YR1986,..,1.03938,..,2381412,54.31865,1188108,1193304,53.25148,55.43441,6.34934,..,..,..,..,..
Mexico,MEX,1987,YR1987,..,1.03766,..,2547358,58.03636,1271587,1275771,56.94527,59.17388,6.29001,..,..,..,..,..
Mexico,MEX,1988,YR1988,..,1.03413,..,2625678,59.77553,1311095,1314583,58.75696,60.8329,6.83991,..,..,..,..,..
Mexico,MEX,1989,YR1989,..,1.03044,..,2668561,60.67047,1332827,1335734,59.7481,61.62387,7.1295,..,..,..,..,..
Mexico,MEX,1990,YR1990,..,0.99366,..,2662588,60.34367,1306629,1355959,60.53272,60.14873,7.43198,..,..,..,..,..
Mexico,MEX,1991,YR1991,..,1.02509,..,2734054,61.58491,1362041,1372013,60.81526,62.38014,8.51274,..,..,..,..,..
Mexico,MEX,1992,YR1992,..,1.02478,..,2791550,62.1846,1389748,1401802,61.41733,62.97819,8.62911,..,..,..,..,..
Mexico,MEX,1993,YR1993,..,1.01994,..,2858890,62.88276,1419258,1439632,62.26023,63.52709,8.63395,..,..,..,..,..
Mexico,MEX,1994,YR1994,..,1.02206,..,2980024,64.79992,1480944,1499080,64.08943,65.53534,8.4549,..,..,..,..,..
Mexico,MEX,1995,YR1995,..,1.02049,..,3092834,66.79168,1536295,1556539,66.11192,67.4948,8.16749,..,..,..,..,..
Mexico,MEX,1996,YR1996,..,1.01941,..,3169951,68.5486,1575209,1594742,67.88759,69.23104,7.44851,..,..,..,..,..
Mexico,MEX,1997,YR1997,..,1.01647,..,3238337,70.16205,1607340,1630997,69.58831,70.75398,7.76182,..,..,..,..,..
Mexico,MEX,1998,YR1998,..,1.02048,..,3312181,71.93019,1646246,1665935,71.19806,72.68656,8.24025,..,..,..,..,..
Mexico,MEX,1999,YR1999,73.13928,1.01918,1667047,3360518,73.13928,1667047,1693471,72.44349,73.85991,8.96886,3360518,1693471,72.44349,73.85991,0
Mexico,MEX,2000,YR2000,73.94414,1.02239,1684203,3393741,73.94414,1684203,1709538,73.12233,74.79742,9.38534,3393741,1709538,73.12233,74.79742,0
Mexico,MEX,2001,YR2001,74.51638,1.02276,1698238,3423608,74.51638,1698238,1725370,73.67498,75.39113,10.02425,3423608,1725370,73.67498,75.39113,0
Mexico,MEX,2002,YR2002,75.03223,1.02102,1701629,3432326,75.03223,1701629,1730697,74.25026,75.84464,10.21543,3432326,1730697,74.25026,75.84464,0
Mexico,MEX,2003,YR2003,79.96292,1.01575,1799782,3635903,79.96292,1799782,1836121,79.33951,80.6091,10.14736,3635903,1836121,79.33951,80.6091,0
Mexico,MEX,2004,YR2004,82.84139,1.01488,1854691,3742633,82.84139,1854691,1887942,82.23038,83.47275,10.62797,3742633,1887942,82.23038,83.47275,0
Mexico,MEX,2005,YR2005,91.17911,1.00868,2027242,4098406,91.17911,2027242,2071164,90.78761,91.58259,12.79302,4098406,2071164,90.78761,91.58259,0
Mexico,MEX,2006,YR2006,99.47841,1.00766,2207493,4463473,99.47841,2207493,2255980,99.1014,99.86668,14.82706,4463473,2255980,99.1014,99.86668,0
Mexico,MEX,2007,YR2007,105.68484,1.00922,2349832,4750394,105.68484,2349832,2400562,105.20291,106.18176,15.22554,4750394,2400562,105.20291,106.18176,0
Mexico,MEX,2008,YR2008,105.38362,1.01305,2354329,4756870,105.38362,2354329,2402541,104.70285,106.08751,15.01977,4756870,2402541,104.70285,106.08751,0
Mexico,MEX,2009,YR2009,102.45194,1.0155,2298156,4645464,102.45194,2298156,2347308,101.66625,103.26707,14.59874,4645464,2347308,101.66625,103.26707,0
Mexico,MEX,2010,YR2010,101.67771,1.01772,2284700,4619209,101.67771,2284700,2334509,100.7866,102.60466,14.14439,4619209,2334509,100.7866,102.60466,0
Mexico,MEX,2011,YR2011,102.80647,1.01811,2300854,4652294,102.80647,2300854,2351440,101.88581,103.76472,13.92786,4652294,2351440,101.88581,103.76472,0
Mexico,MEX,2012,YR2012,104.52555,1.02016,2332623,4716545,104.52555,2332623,2383922,103.48343,105.61249,13.90452,4716545,2383922,103.48343,105.61249,0
Mexico,MEX,2013,YR2013,37.38198,1.02306,2478323,4772612,70.99702,2360621,2411991,70.18731,71.84388,13.94685,5016824,2538501,36.98082,37.802,0.9752
Mexico,MEX,2014,YR2014,37.48578,1.02298,2488452,4797728,71.72763,2371316,2426412,70.91297,72.58083,14.17106,5040480,2552028,37.10656,37.88283,0.97605
Mexico,MEX,2015,YR2015,37.57611,1.02311,2497802,4814886,72.00232,2379547,2435339,71.18002,72.86381,14.0827,5059882,2562080,37.20269,37.96701,0.97594
Mexico,MEX,2016,YR2016,37.65387,1.02476,2503458,4822677,72.16989,2385149,2437528,71.28621,73.09589,14.26743,5067884,2564426,37.2553,38.07109,0.9749
Mexico,MEX,2017,YR2017,38.35244,1.02691,2559444,4942523,73.72507,2447884,2494639,72.74262,74.75398,14.27307,5174867,2615423,37.91517,38.80983,0.96493
Mexico,MEX,2018,YR2018,38.03263,1.02606,2532598,4899899,72.79932,2426664,2473235,71.85985,73.78244,15.33389,5119891,2587293,37.59716,38.48804,0.97071
Mexico,MEX,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1972,YR1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1973,YR1973,..,..,..,423,10.09065,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1974,YR1974,..,..,..,384,8.99087,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1975,YR1975,..,1.01041,..,695,15.9954,335,360,15.91512,16.08257,31.51079,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1976,YR1976,..,1.18226,..,691,15.65119,367,324,14.13613,17.28686,52.38784,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1980,YR1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1982,YR1982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1984,YR1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1985,YR1985,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1986,YR1986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1987,YR1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1988,YR1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,1999,YR1999,35.60013,..,..,3230,35.60013,..,..,..,..,..,3230,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2008,YR2008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
"Micronesia, Fed. Sts.",FSM,2015,YR2015,31.44008,0.88814,1046,2264,31.44008,1046,1218,33.2696,29.54802,4.01943,2264,1218,33.2696,29.54802,0
"Micronesia, Fed. Sts.",FSM,2016,YR2016,28.63693,0.95599,988,2061,28.63693,988,1073,29.26896,27.98074,9.55847,2061,1073,29.26896,27.98074,0
"Micronesia, Fed. Sts.",FSM,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,2019,YR2019,28.99142,0.98818,988,2061,28.99142,988,1073,29.15761,28.81307,9.55847,2061,1073,29.15761,28.81307,0
"Micronesia, Fed. Sts.",FSM,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1972,YR1972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1973,YR1973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1974,YR1974,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1975,YR1975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1976,YR1976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1977,YR1977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1978,YR1978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1979,YR1979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1980,YR1980,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1982,YR1982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1984,YR1984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1985,YR1985,..,0.95928,..,383,52.03804,187,196,53.11653,50.95368,0,..,..,..,..,..
Nauru,NRU,1986,YR1986,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1987,YR1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1988,YR1988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1991,YR1991,..,1.1126,..,447,55.80524,236,211,52.48756,59.14787,..,..,..,..,..,..
Nauru,NRU,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,1998,YR1998,..,1.06901,..,538,64.58583,277,261,62.29117,66.90821,..,..,..,..,..,..
Nauru,NRU,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,2000,YR2000,80.22388,0.82098,290,645,80.22388,290,355,88.08933,72.3192,..,645,355,88.08933,72.3192,0
Nauru,NRU,2001,YR2001,80.32995,0.87722,295,633,80.32995,295,338,85.56962,75.06361,..,633,338,85.56962,75.06361,0
Nauru,NRU,2002,YR2002,82.33766,0.90288,300,634,82.33766,300,334,86.5285,78.125,16.87697,634,334,86.5285,78.125,0
Nauru,NRU,2003,YR2003,78.08765,0.94812,285,588,78.08765,285,303,80.15873,76,..,588,303,80.15873,76,0
Nauru,NRU,2004,YR2004,65.35326,0.99013,238,481,65.35326,238,243,65.67568,65.02732,..,481,243,65.67568,65.02732,0
Nauru,NRU,2005,YR2005,85.77348,0.96342,303,621,85.77348,303,318,87.36264,84.16667,..,621,318,87.36264,84.16667,0
Nauru,NRU,2006,YR2006,90.30899,0.98338,317,643,90.30899,317,326,91.06145,89.54802,..,643,326,91.06145,89.54802,0
Nauru,NRU,2007,YR2007,95.16358,1.32001,395,669,95.16358,395,274,77.1831,113.50575,..,669,274,77.1831,113.50575,0
Nauru,NRU,2008,YR2008,94.84979,1.01687,331,663,94.84979,331,332,94.05099,95.66474,..,663,332,94.05099,95.66474,0
Nauru,NRU,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,2012,YR2012,79.50392,0.77212,263,609,79.50392,263,346,89.63731,69.21053,..,609,346,89.63731,69.21053,0
Nauru,NRU,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Nauru,NRU,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,2016,YR2016,82.31707,0.94226,325,675,82.31707,325,350,84.74576,79.85258,..,675,350,84.74576,79.85258,0
Nauru,NRU,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,2019,YR2019,69.33333,1.02852,293,281,34.06061,141,140,33.57314,34.55882,..,572,279,66.90647,71.81373,..
Nauru,NRU,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1972,YR1972,..,1.00476,..,26870,22.469,13238,13632,22.41626,22.52356,..,..,..,..,..,..
New Zealand,NZL,1973,YR1973,..,0.98601,..,28580,23.92673,13980,14600,24.09281,23.75571,..,..,..,..,..,..
New Zealand,NZL,1974,YR1974,..,..,..,30171,25.18994,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1975,YR1975,..,0.99971,..,54757,45.99844,26964,27793,46.005,45.99168,..,..,..,..,..,..
New Zealand,NZL,1976,YR1976,..,0.99555,..,58140,48.55926,28559,29581,48.66577,48.44943,..,..,..,..,..,..
New Zealand,NZL,1977,YR1977,..,0.98817,..,58765,49.00432,28748,30017,49.29143,48.70809,..,..,..,..,..,..
New Zealand,NZL,1978,YR1978,..,1.00407,..,57584,48.41188,28398,29186,48.31479,48.51208,..,..,..,..,..,..
New Zealand,NZL,1979,YR1979,..,..,..,57574,50.58338,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1980,YR1980,..,0.97394,..,56858,51.68486,27653,29205,52.35748,50.99301,..,..,..,..,..,..
New Zealand,NZL,1981,YR1981,..,0.98594,..,55992,53.14149,27360,28632,53.51176,52.75946,..,..,..,..,..,..
New Zealand,NZL,1982,YR1982,..,1.01055,..,57734,57.34406,28504,29230,57.04528,57.65372,..,..,..,..,..,..
New Zealand,NZL,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1984,YR1984,..,1.00615,..,60476,62.36182,29639,30837,62.17388,62.55857,..,..,..,..,..,..
New Zealand,NZL,1985,YR1985,..,1.00003,..,60666,62.68573,29590,31076,62.68482,62.68669,..,..,..,..,..,..
New Zealand,NZL,1986,YR1986,..,0.99069,..,62195,63.18896,30169,32026,63.4769,62.88615,..,..,..,..,..,..
New Zealand,NZL,1987,YR1987,..,0.99838,..,61727,61.22374,30061,31666,61.27203,61.17295,..,..,..,..,..,..
New Zealand,NZL,1988,YR1988,..,1.01864,..,62402,60.33201,30720,31682,59.77849,60.91371,..,..,..,..,..,..
New Zealand,NZL,1989,YR1989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1991,YR1991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1992,YR1992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1993,YR1993,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1994,YR1994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1995,YR1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1996,YR1996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2008,YR2008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2014,YR2014,61.15073,1.03178,94367.27,116338.48,90.60912,57297.68,59040.8,89.19089,92.11846,98.40239,190711.39,96344.12,60.17183,62.18355,1.04044
New Zealand,NZL,2015,YR2015,62.56943,1.01252,93954.12724,117606.96348,91.93575,57340.80473,60266.15875,91.37466,92.53293,98.5097,193139.31503,99185.18779,62.60743,62.52937,0.98531
New Zealand,NZL,2016,YR2016,63.43231,1.01131,93418.4,115557.3,91.46968,56445.9,59111.4,90.96441,92.00486,98.63098,192321.7,98903.3,63.70706,63.14401,0.96853
New Zealand,NZL,2017,YR2017,65.07897,..,94618.7,117752.7,..,57143.3,60609.4,..,..,98.72428,195771.2,101152.5,65.68259,64.44581,..
New Zealand,NZL,2018,YR2018,63.48131,0.97916,92174.4,114706.6,94.15686,55419,59287.6,95.12499,93.14274,98.74959,190975.9,98801.5,64.07942,62.85247,0.98043
New Zealand,NZL,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,1972,YR1972,..,1.13654,..,8735,2.54216,4619,4116,2.3586,2.73158,73.08529,..,..,..,..,..
Nicaragua,NIC,1973,YR1973,..,1.09364,..,8177,2.3112,4224,3953,2.1994,2.42664,72.32481,..,..,..,..,..
Nicaragua,NIC,1974,YR1974,..,..,..,9084,2.49513,..,..,..,..,70.16733,..,..,..,..,..
Nicaragua,NIC,1975,YR1975,..,..,..,8986,2.39484,..,..,..,..,66.95972,..,..,..,..,..
Nicaragua,NIC,1976,YR1976,..,..,..,10608,2.71983,..,..,..,..,75.33937,..,..,..,..,..
Nicaragua,NIC,1977,YR1977,..,..,..,10659,2.62579,..,..,..,..,78.75973,..,..,..,..,..
Nicaragua,NIC,1978,YR1978,..,1.13459,..,9074,2.15156,4792,4282,1.99864,2.30946,89.06767,..,..,..,..,..
Nicaragua,NIC,1979,YR1979,..,..,..,18292,4.20944,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,1980,YR1980,..,1.07735,..,30524,6.82993,15649,14875,6.55908,7.10898,42.9105,..,..,..,..,..
Nicaragua,NIC,1981,YR1981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,1982,YR1982,..,1.12081,..,38534,8.13206,20219,18315,7.61659,8.66314,30.22785,..,..,..,..,..
Nicaragua,NIC,1983,YR1983,..,1.09788,..,50163,10.32235,26004,24159,9.79859,10.86175,28.54893,..,..,..,..,..
Nicaragua,NIC,1984,YR1984,..,1.07469,..,60557,12.17454,31021,29536,11.70874,12.65383,26.41478,..,..,..,..,..
Nicaragua,NIC,1985,YR1985,..,1.09421,..,62784,12.36524,32509,30275,11.76203,12.98542,26.16749,..,..,..,..,..
Nicaragua,NIC,1986,YR1986,..,1.07192,..,72569,13.97651,37107,35462,13.46256,14.50574,25.39239,..,..,..,..,..
Nicaragua,NIC,1987,YR1987,..,1.09344,..,76635,14.45218,39605,37030,13.75429,15.17195,25.88634,..,..,..,..,..
Nicaragua,NIC,1988,YR1988,..,1.09047,..,74227,13.74877,38273,35954,13.1074,14.41121,26.31926,..,..,..,..,..
Nicaragua,NIC,1989,YR1989,..,1.09098,..,64916,11.90536,33467,31449,11.34696,12.48261,25.99667,..,..,..,..,..
Nicaragua,NIC,1990,YR1990,..,1.088,..,63201,11.49843,32514,30687,10.97787,12.03714,24.04551,..,..,..,..,..
Nicaragua,NIC,1991,YR1991,..,1.08292,..,68657,12.45415,35214,33443,11.92447,13.00268,26.02794,..,..,..,..,..
Nicaragua,NIC,1992,YR1992,..,1.08697,..,66727,12.11432,34282,32445,11.57303,12.67539,27.58254,..,..,..,..,..
Nicaragua,NIC,1993,YR1993,..,1.06583,..,79543,14.47571,40391,39152,13.99185,14.97777,35.67253,..,..,..,..,..
Nicaragua,NIC,1994,YR1994,..,1.05803,..,97163,17.64348,49119,48044,17.12585,18.18098,26.65624,..,..,..,..,..
Nicaragua,NIC,1995,YR1995,..,1.06459,..,99145,17.98673,50280,48865,17.39754,18.59887,25.98316,..,..,..,..,..
Nicaragua,NIC,1996,YR1996,..,1.05733,..,115532,20.92239,58351,57181,20.31657,21.55217,..,..,..,..,..,..
Nicaragua,NIC,1997,YR1997,..,1.05646,..,133086,24.05075,67171,65915,23.36541,24.7635,22.3998,..,..,..,..,..
Nicaragua,NIC,1998,YR1998,..,1.02493,..,144460,26.08843,71710,72750,25.76562,26.4243,..,..,..,..,..,..
